edges,edge_labels,query_edge,query_label,story_id
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 5), (4, 6), (2, 2), (4, 4), (0, 0), (6, 6), (3, 3), (3, 1), (5, 5), (3, 3), (1, 1), (1, 1), (0, 7), (6, 7), (2, 7), (2, 2), (4, 4), (6, 6), (4, 7), (1, 1), (6, 6), (1, 7), (3, 7)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'no_brothers', 'living_in_same_place', 'no_sisters', 'is_female', 'is_female', 'is_underage', 'is_female', 'living_in_same_place', 'no_sons', 'is_underage', 'is_underage', 'is_female', 'living_in', 'living_in', 'living_in', 'is_female', 'is_underage', 'no_brothers', 'living_in', 'no_sisters', 'is_female', 'living_in', 'living_in']","(6, 4)",['living_in_same_place'],6
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(6, 3)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(0, 5)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(0, 2)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(5, 3)",['parent_in_law_of'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(3, 3)","['no_sisters', 'is_underage', 'no_brothers', 'is_female', 'no_siblings']",7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(4, 6)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(2, 0)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(6, 4)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(2, 5)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(3, 4)",['living_in_same_place'],7
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 2), (5, 7), (4, 4), (6, 6), (3, 5), (3, 3), (4, 7), (5, 0), (0, 0), (6, 7), (3, 7), (1, 1), (3, 6), (3, 3), (6, 6), (4, 3), (3, 3), (0, 7), (2, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'is_underage', 'is_underage', 'daughter_in_law_of', 'no_sisters', 'living_in', 'living_in_same_place', 'is_male', 'living_in', 'living_in', 'is_male', 'living_in_same_place', 'is_underage', 'is_male', 'living_in_same_place', 'no_brothers', 'living_in', 'living_in', 'no_brothers']","(3, 5)","['daughter_in_law_of', 'child_in_law_of']",7
